start_time,cpu,memory,hour,day_of_week,is_weekend,hour_sin,hour_cos,dow_sin,dow_cos
2019-05-22 23:50:00,0.013373188518821258,0.0018810342574908734,23,2,0,-0.25881904510252157,0.9659258262890681,0.9749279121818236,-0.22252093395631434
2019-05-22 23:55:00,0.005161891708700937,0.0008561245317576331,23,2,0,-0.25881904510252157,0.9659258262890681,0.9749279121818236,-0.22252093395631434
2019-05-23 00:00:00,0.0020856083208749725,0.00036112284093518945,0,3,0,0.0,1.0,0.43388373911755823,-0.900968867902419
2019-05-23 00:05:00,0.004571863837779127,0.0009753243866849406,0,3,0,0.0,1.0,0.43388373911755823,-0.900968867902419
2019-05-23 00:10:00,0.0033738753427773995,0.0007198115043799189,0,3,0,0.0,1.0,0.43388373911755823,-0.900968867902419
2019-05-23 00:15:00,0.004675930215859859,0.0009324927739289334,0,3,0,0.0,1.0,0.43388373911755823,-0.900968867902419
2019-05-23 00:20:00,0.0014781987771736586,0.0002716745937119185,0,3,0,0.0,1.0,0.43388373911755823,-0.900968867902419
2019-05-23 00:25:00,0.005508106522070167,0.0010748103807932728,0,3,0,0.0,1.0,0.43388373911755823,-0.900968867902419
2019-05-23 00:30:00,0.003087306435832715,0.0005890647062289608,0,3,0,0.0,1.0,0.43388373911755823,-0.900968867902419
2019-05-23 00:35:00,0.004492496290627942,0.0007898405070063086,0,3,0,0.0,1.0,0.43388373911755823,-0.900968867902419
2019-05-23 00:40:00,0.0021928451994926387,0.0004572636405411169,0,3,0,0.0,1.0,0.43388373911755823,-0.900968867902419
2019-05-23 00:45:00,0.0031428994737636904,0.0006776438995664766,0,3,0,0.0,1.0,0.43388373911755823,-0.900968867902419
2019-05-23 00:50:00,0.003872286970642644,0.0005489864862043277,0,3,0,0.0,1.0,0.43388373911755823,-0.900968867902419
2019-05-23 00:55:00,0.0020412636668264935,0.0004430338443369564,0,3,0,0.0,1.0,0.43388373911755823,-0.900968867902419
2019-05-23 01:00:00,0.005441012333031398,0.0008391907693305516,1,3,0,0.25881904510252074,0.9659258262890683,0.43388373911755823,-0.900968867902419
2019-05-23 01:05:00,0.005268967323432892,0.001124842647464989,1,3,0,0.25881904510252074,0.9659258262890683,0.43388373911755823,-0.900968867902419
2019-05-23 01:10:00,0.002472426283783617,0.00045985297844393597,1,3,0,0.25881904510252074,0.9659258262890683,0.43388373911755823,-0.900968867902419
2019-05-23 01:15:00,0.005380844060406037,0.0011950871664462039,1,3,0,0.25881904510252074,0.9659258262890683,0.43388373911755823,-0.900968867902419
2019-05-23 01:20:00,0.002027472416570639,0.00047971508566360644,1,3,0,0.25881904510252074,0.9659258262890683,0.43388373911755823,-0.900968867902419
2019-05-23 01:25:00,0.0036161809162889537,0.0006629443420340444,1,3,0,0.25881904510252074,0.9659258262890683,0.43388373911755823,-0.900968867902419
2019-05-23 01:30:00,0.0033969700129490507,0.0005541362422811372,1,3,0,0.25881904510252074,0.9659258262890683,0.43388373911755823,-0.900968867902419
2019-05-23 01:35:00,0.002030816071972559,0.00046158554917065413,1,3,0,0.25881904510252074,0.9659258262890683,0.43388373911755823,-0.900968867902419
2019-05-23 01:40:00,0.004020395671907129,0.000566621888740928,1,3,0,0.25881904510252074,0.9659258262890683,0.43388373911755823,-0.900968867902419
2019-05-23 01:45:00,0.005889511375360485,0.0013148155941464569,1,3,0,0.25881904510252074,0.9659258262890683,0.43388373911755823,-0.900968867902419
2019-05-23 01:50:00,0.0023274457647660275,0.0005928612817579472,1,3,0,0.25881904510252074,0.9659258262890683,0.43388373911755823,-0.900968867902419
2019-05-23 01:55:00,0.004967295033507393,0.0010829505068296924,1,3,0,0.25881904510252074,0.9659258262890683,0.43388373911755823,-0.900968867902419
2019-05-23 02:00:00,0.0053829753210160505,0.000971391331607575,2,3,0,0.49999999999999994,0.8660254037844387,0.43388373911755823,-0.900968867902419
2019-05-23 02:05:00,0.005423840424776816,0.0012257600241029527,2,3,0,0.49999999999999994,0.8660254037844387,0.43388373911755823,-0.900968867902419
2019-05-23 02:10:00,0.0031193590060008634,0.0012073088353564874,2,3,0,0.49999999999999994,0.8660254037844387,0.43388373911755823,-0.900968867902419
2019-05-23 02:15:00,0.003103662678441781,0.0005634560251784173,2,3,0,0.49999999999999994,0.8660254037844387,0.43388373911755823,-0.900968867902419
2019-05-23 02:20:00,0.0058901354875286775,0.0012211034983214387,2,3,0,0.49999999999999994,0.8660254037844387,0.43388373911755823,-0.900968867902419
2019-05-23 02:25:00,0.004669814958170749,0.0010676986568720391,2,3,0,0.49999999999999994,0.8660254037844387,0.43388373911755823,-0.900968867902419
2019-05-23 02:30:00,0.0033022226165227574,0.0006559701459409872,2,3,0,0.49999999999999994,0.8660254037844387,0.43388373911755823,-0.900968867902419
2019-05-23 02:35:00,0.00333759049098078,0.000624543076156184,2,3,0,0.49999999999999994,0.8660254037844387,0.43388373911755823,-0.900968867902419
2019-05-23 02:40:00,0.0027806385230280495,0.0003781779980043216,2,3,0,0.49999999999999994,0.8660254037844387,0.43388373911755823,-0.900968867902419
2019-05-23 02:45:00,0.005964834254616165,0.0009444559824047996,2,3,0,0.49999999999999994,0.8660254037844387,0.43388373911755823,-0.900968867902419
2019-05-23 02:50:00,0.005199113848599504,0.0014300646673601862,2,3,0,0.49999999999999994,0.8660254037844387,0.43388373911755823,-0.900968867902419
2019-05-23 02:55:00,0.005025084906206144,0.0007896342096620647,2,3,0,0.49999999999999994,0.8660254037844387,0.43388373911755823,-0.900968867902419
2019-05-23 03:00:00,0.0034782012691234607,0.0007452330713380614,3,3,0,0.7071067811865476,0.7071067811865476,0.43388373911755823,-0.900968867902419
2019-05-23 03:05:00,0.006003223399401304,0.001101910187418977,3,3,0,0.7071067811865476,0.7071067811865476,0.43388373911755823,-0.900968867902419
2019-05-23 03:10:00,0.00397405326671971,0.0010002824265850448,3,3,0,0.7071067811865476,0.7071067811865476,0.43388373911755823,-0.900968867902419
2019-05-23 03:15:00,0.004903606032290522,0.001086969371721007,3,3,0,0.7071067811865476,0.7071067811865476,0.43388373911755823,-0.900968867902419
2019-05-23 03:20:00,0.0032379034131434655,0.0006154282445550573,3,3,0,0.7071067811865476,0.7071067811865476,0.43388373911755823,-0.900968867902419
2019-05-23 03:25:00,0.0029599397912987734,0.0006255234797311848,3,3,0,0.7071067811865476,0.7071067811865476,0.43388373911755823,-0.900968867902419
2019-05-23 03:30:00,0.004565628331176231,0.0011726741041570396,3,3,0,0.7071067811865476,0.7071067811865476,0.43388373911755823,-0.900968867902419
2019-05-23 03:35:00,0.0030878559660828145,0.000580579257810813,3,3,0,0.7071067811865476,0.7071067811865476,0.43388373911755823,-0.900968867902419
2019-05-23 03:40:00,0.005281869380414815,0.0010832680484196063,3,3,0,0.7071067811865476,0.7071067811865476,0.43388373911755823,-0.900968867902419
